root_id,x_nm,y_nm,z_nm
720575941564200082,556952,91660,117585
720575941554238547,540472,118604,125235
720575941568394610,359932,188108,119205
720575941433127639,402944,199980,151560
720575941574881949,548904,124216,178425
720575941547487924,562504,91996,124515
720575941503776235,504992,201660,154260
720575941512950481,394660,134740,179325
720575941598475676,504896,165508,146790
720575941400818723,517392,605220,194220
720575941654967257,544156,604932,147060
720575941496370814,551820,619356,172485
720575941490537164,570848,224312,110430
720575941590283262,511660,187424,107730
720575941614335708,523976,108532,146520
720575941535626762,595180,162056,137430
720575941522518775,522608,255896,107055
720575941406258606,588924,196288,194715
720575941546309125,572612,170464,65835
720575941688915574,518828,65768,207450
720575941482738618,564720,190040,88200
720575941353960752,582484,195260,130860
720575941490930889,540400,230396,100530
720575941632094880,488096,906168,297855
720575941551027828,495848,170932,179550
720575941614073619,520948,115048,159750
720575941596050112,447248,639436,228780
720575941510722576,415360,175372,22455
720575941578946385,530332,163068,98010
720575941552600575,615476,149292,231885
720575941590217271,587704,148452,113265
720575941435880992,559952,156204,110250
720575941595788421,560312,190584,90900
720575941596902044,509768,121032,152910
720575941688915830,625240,119792,135945
720575941482935750,559352,191428,129825
720575941415629596,522468,234964,83610
720575941488571593,571400,193772,91575
720575941550174836,511952,179740,28665
720575941633078725,567172,103044,111105
720575941567214390,525664,115396,167805
720575941592643212,435664,117228,160065
720575941566690151,401484,151044,166455
720575941471794443,397088,110320,113670
720575941584647775,389640,212824,89730
720575941461505235,530624,172332,170865
720575941536543381,538852,135392,158085
720575941438437183,589460,182076,202185
720575941440467775,546132,198312,86040
720575941431882849,609956,180080,93375
720575941632291564,349096,137692,150660
720575941641532191,626308,177780,132975
720575941599261340,564096,94500,108765
720575941538968469,548828,104900,101790
720575941550175549,645328,170256,215775
720575941574095611,684724,108920,108360
720575941588185924,655104,147392,90180
720575941591593868,611904,161972,170460
720575941474874154,440348,198164,168525
720575941669517223,336164,153256,88290
720575941474744106,460752,161720,199035
720575941516228442,419016,146212,140760
720575941651756785,333608,200116,132300
720575941508429602,370472,128856,110295
720575941481428303,435740,46624,179370
720575941566821783,296604,109732,136755
720575941436077856,407596,128636,210600
720575941537134066,373656,171696,107055
720575941448464053,347104,97168,97695
720575941450561358,431740,603860,42435
720575941633013484,345060,1115308,209025
720575941652869909,328044,134076,214650
720575941516227674,470824,184212,167265
720575941431161519,294372,95344,125865
720575941503776599,480004,72264,209340
720575941517014777,270656,92800,133695
720575941597689733,315104,102172,139905
720575941724173114,493120,74304,138465
720575941552796990,484900,62984,153225
720575941604176886,455720,112712,125325
720575941509215266,447104,87832,119160
720575941552862270,462032,150536,131040
720575941604111862,443488,166792,188505
720575941414843537,509740,73536,205695
720575941566362934,443572,176472,131850
720575941568656890,336108,103080,159075
720575941603980985,288240,132164,119970
720575941457704429,286324,107436,194265
720575941475202865,429000,132928,161415
720575941586219654,646160,134464,207855
720575941488244169,403176,970616,289620
720575941574292040,373520,135896,146925
720575941529269451,363056,170496,116910
720575941554304539,421012,268232,91125
720575941435422606,370852,177984,110790
720575941604964030,431276,88148,107820
720575941559285028,306880,128400,98010
720575941668467699,443320,155836,173475
720575941475268192,335732,163628,218295
720575941471990848,372216,196616,97020
720575941543031581,320700,134812,83160
720575941502138162,446500,148048,118080
720575941625803402,314048,148304,97875
720575941574947849,372884,188456,149895
720575941537986275,401140,60588,137745
720575941529137830,372348,160200,74745
720575941592708203,394960,205728,129465
720575941553124609,411020,162528,132660
720575941462816656,439320,124336,147825
720575941614532371,334848,104280,124290
720575941494208128,392684,210236,38970
720575941611190189,461264,257496,80370
720575941523371339,461304,252652,93285
720575941392954884,390272,202032,62730
720575941564789511,566380,139036,137295
720575941508297797,412636,173960,168120
720575941536281586,467832,676096,185535
720575941621020543,668540,95404,165780
720575941577372264,618452,111508,150570
720575941479658831,451312,668396,213885
720575941627245625,275584,109952,139995
720575941486670914,304060,114876,103545
720575941440730687,605912,98644,78615
720575941541130957,587252,96372,75015
720575941611320297,591760,107940,80640
720575941611320041,590312,108548,78345
720575941642450021,425232,764352,165105
720575941538640867,463464,235088,68715
720575941633602501,428708,159900,222390
720575941641008741,421156,754084,139725
720575941513999569,320480,139336,207090
720575941548275080,316432,124252,120780
720575941643040357,523272,186592,130815
720575941567280438,616460,162964,115560
720575941578158937,574096,181760,164880
720575941449315421,473768,223752,76635
720575941558432783,587356,141136,226485
720575941654770449,495456,258256,100665
720575941504037826,516544,198736,123075
720575941483983814,659524,112408,110565
720575941580649809,430932,219908,12015
720575941596181361,375276,114548,183105
720575941570688506,441052,63736,179055
720575941514588881,694292,80584,137250
720575941481821091,636424,141932,218250
720575941507184037,645796,144952,194715
720575941623968764,657400,121956,128430
720575941626132076,360448,136664,219600
720575941550700321,639672,100964,158400
720575941643367288,357172,986460,224280
720575941476251195,698052,78812,129015
720575941511575056,631912,168956,151110
720575941595723478,419424,101136,218385
720575941448791733,528624,114592,87525
720575941645268088,282640,112468,188730
720575941519438508,676820,149812,219195
720575941557515172,680228,123128,198225
720575941444203434,646816,123004,160245
720575941506921239,598544,96040,119745
720575941548471988,609996,63712,119700
720575940825413434,596432,72124,85860
720575941672007079,398576,143692,85995
720575941610207050,487764,119936,135675
720575941400884771,587012,79544,78615
720575941523043063,586548,145164,117315
720575941479855234,272512,120512,86130
720575941411763055,595488,73552,84645
720575941526975844,595304,69160,82935
720575941581632121,415088,70812,83295
720575941545588073,394336,122220,73035
720575941599130268,392928,132700,62460
720575941532874213,570760,98768,76680
720575941472712256,603796,79740,67815
720575941633996192,597748,133080,65520
720575941569638958,541772,75664,103050
720575941415630737,475924,101872,102420
720575941535364330,413584,73128,86220
720575941642647141,409580,83092,83565
720575941646382968,592784,68232,87705
720575941560464878,512820,76972,155700
720575941549520161,599020,69168,88470
720575941659030608,600904,70344,88110
720575941603062774,589936,68224,87030
720575941549519905,595208,68468,88110
720575941594412839,591620,67128,88200
720575941596051333,602788,71708,87570
720575941529138598,593028,65780,89460
720575941594412583,600908,73284,84555
720575941532611787,596608,94032,70830
720575941546505148,446580,85568,72315
720575941604373182,402348,128864,72810
720575941427819348,586176,79940,78165
720575941412681583,589028,68064,86985
720575941411763311,412232,78536,79785
720575941626721900,571512,167460,40770
720575941506135090,401824,121280,79515
720575941566297654,596688,68288,88560
720575941558695076,542124,76388,97965
720575941469107478,586960,65776,88065
720575941550109757,592436,66776,84690
720575941439222335,590228,67676,87480
720575941436208160,415056,73944,74880
720575941549520673,590620,67820,87480
720575941552797319,595128,72852,85050
720575941645268897,591324,69632,79650
720575941430113455,499912,603868,81270
720575941519504300,592224,66060,89055
720575941612762342,458876,63956,142065
720575941571934024,403632,141804,61965
720575941512951372,410384,80360,85095
720575941494142334,462448,223072,49770
720575941393412758,593992,85760,75915
720575941516030531,445796,99812,74745
720575941442041039,400332,117580,81585
720575941475137120,402868,121516,79830
720575941462226643,396248,127768,69345
720575941591331838,452848,198772,60210
720575941612499676,470676,83624,149580
720575941536347930,406132,135056,69885
720575941466682134,551188,117776,73530
720575941606209214,666724,130052,114165
720575941487720077,482568,90760,158760
720575941593297704,668700,127968,108585
720575941589169732,327724,160652,205740
720575941655950553,646168,122232,187335
720575941573441096,653160,136156,124380
720575941554107419,435364,54736,109305
720575941569181172,429780,109020,72405
720575941599262364,317312,155904,63315
720575941510788050,473576,70380,143865
720575941478544692,458476,880196,188190
720575941452133754,573072,149552,91125
720575941542113917,622320,186288,166185
720575941612762857,648612,169960,214290
720575941393413014,571836,66080,100440
720575941643170661,385960,181232,222165
720575941554435411,602568,605956,151740
720575941552600382,510132,931692,272475
720575941534709482,524128,716472,257760
720575941501874738,452588,606208,147105
720575941562824087,481684,922808,246465
720575941564135175,473072,927216,242325
720575941447808334,535952,736360,266985
720575941592511527,562644,631888,134055
720575941483852866,510920,714908,167490
720575941603980734,614648,576596,153765
720575941626065772,577364,647560,164340
720575941511836432,486168,896684,245070
720575941436208684,487876,710024,136665
720575941691012248,475712,661644,175950
720575941595919217,428840,723452,162225
720575941493946238,406748,739084,140625
720575941732169259,459632,728964,171405
720575941592380199,483988,704100,202995
720575941543097629,368676,180172,202725
720575941565117959,386700,947916,231750
720575941586417118,443436,831480,197325
720575941492504270,473016,911740,250335
720575941623968411,568032,635792,131760
720575941640877157,544952,751384,223785
720575941572720015,462308,596108,172665
720575941536937621,446920,594780,120600
720575941730006571,576580,611296,107280
720575941669779121,436752,840636,220140
720575941475988529,482076,681584,198720
720575941594215207,550144,763940,222435
720575941560333613,604792,182220,202185
720575941413926428,582540,707592,214065
720575941503251595,417104,603792,123300
720575941555222273,418624,671648,234630
720575941644939976,411828,698556,164205
720575941529859813,469556,688880,175005
720575941574947766,402340,194848,206955
720575941642842785,562140,177044,215415
720575941454100019,414264,175828,216225
720575941624166282,597360,179148,212310
720575941655426772,583808,107460,177795
720575941487850960,384164,974784,237825
720575941490471884,456004,798084,209250
720575941472646496,552384,638068,133335
720575941504759612,616544,638996,148455
720575941548733064,601392,616940,174780
720575941579863889,580364,204936,197685
720575941413336980,591512,203176,212760
720575941571933256,609768,602920,165825
720575941552993307,559524,700376,178380
720575941430244745,569300,175272,230175
720575941536216858,616372,193396,205830
720575941520029107,442172,759172,136575
720575941503448002,438484,741920,148725
720575941479003713,617168,631204,191025
720575941650904085,458768,622700,120240
720575941539099285,483728,591636,107820
720575941409796975,455432,583420,140760
720575941665387763,435340,604196,155520
720575941477955491,468568,788672,225315
720575941479921315,387064,194344,198315
720575941595592325,374496,112888,175725
720575941471138624,582216,175800,203130
720575941508232994,358884,180392,208260
720575941504104130,384316,191840,193905
720575941577569881,400148,182072,206370
720575941479920608,586796,188436,226665
720575941534708402,604188,200356,208980
720575941541393613,847360,175684,90270
720575941431620600,646192,165572,176715
720575941632488684,725788,128464,143370
720575941641074207,476396,207904,182115
720575941527959373,346176,221952,142380
720575941528155046,720512,88768,207540
720575941486867974,655468,119336,132030
720575941561381933,511036,656072,121905
720575941633865147,558384,181360,93015
720575941498599035,537892,67040,153945
720575941463078413,464520,93412,144765
720575941466224406,517672,92992,149535
720575941482935994,453268,86288,142245
720575941571343808,465372,105176,139770
720575941469041629,399168,70680,92295
720575941427951188,386388,126360,63540
720575941477693249,322740,118440,168795
720575941479920234,698640,126356,230265
720575941507249212,572224,248320,139500
720575941409534638,677132,130368,242100
720575941481822115,273280,175616,200745
720575941461374790,430168,101944,80775
720575941475398715,529280,182944,86580
720575941564528482,453632,168496,147240
720575941428081492,634888,176656,216405
720575941546112773,641084,127968,192915
720575941457573613,796960,155296,163350
720575941593821803,587936,200212,211770
720575941471860064,358640,175888,233595
720575941595591557,380808,195772,200430
720575941623051978,523444,640808,167985
720575941553911102,592704,589404,143415
720575941413204625,486944,892276,264555
720575941436863199,493160,835856,249705
720575941619906175,482984,853204,274005
720575941493944958,581844,768292,197100
720575941475399264,562136,769528,209115
720575941448594613,560688,757972,167265
720575941547226248,564480,618544,216360
720575941619905151,475608,783684,201330
720575941691013016,435424,711840,237375
720575941656146905,475896,870352,209295
720575941517801363,503376,764904,236700
720575941492241328,555020,187624,226215
720575941524158027,442792,734868,181215
720575941458818544,447380,788612,154575
720575941547816041,589780,610740,128970
720575941439091407,599080,628248,167040
720575941651625457,579152,695120,189000
720575941657720600,594652,607836,140175
720575941511049804,496576,669084,198945
720575941550896383,612804,613196,187515
720575941408421291,539584,696424,199125
720575941588972356,354360,181556,214875
720575941477561568,490976,598680,141435
720575941352978224,371852,176548,231795
720575941730333483,405436,182476,234495
720575941560332845,414720,186840,220500
720575941661455160,493740,739352,107685
720575941554435667,435524,580728,125010
720575941609419878,442420,587380,127890
720575941663814968,538408,746908,194805
720575941513344346,607232,675840,235350
720575941569574046,548312,637340,225675
720575941516096940,522320,660936,162450
720575941574161256,405584,744904,137610
720575941549191997,617192,197020,212805
720575941702087386,594444,172932,193635
720575941702153178,402148,905220,199440
720575941595198501,458884,632592,146925
720575941450625607,501516,628012,185085
720575941545391977,617896,196188,212805
720575941427032660,368100,175216,206280
720575941434832160,419732,178764,227070
720575941449839950,392528,79560,173295
720575941542442076,591560,601380,206640
720575941616497621,412020,897720,200160
720575941565182562,448224,629616,150885
720575941562562216,590044,146356,185940
720575941507707742,374648,198468,212445
720575941591266956,408656,742180,164385
720575941587989502,441240,719960,237960
720575941720437306,546176,677400,198090
720575941391906052,371460,172032,213120
720575941554566995,351420,180896,217980
720575941506331186,490928,626320,137025
720575941454033971,387008,181292,221895
720575941570819400,425860,721336,124290
720575941649855985,468224,760520,128610
720575941671417511,389428,938456,254700
720575941506003735,379052,893244,234765
720575941439813311,376324,169220,205290
720575941457900272,412028,175620,235440
720575941691799259,617188,160760,248310
720575941591790632,586488,191788,193185
720575941532349571,401684,195800,231165
720575941470876736,589184,187476,206910
720575941691144088,283604,147624,101385
720575941621150847,798068,131296,149940
720575941605227766,400464,107300,111600
720575941511838224,440420,55712,107415
720575941627181770,416260,77212,93465
720575941599066048,438072,57268,106560
720575941463340996,556032,60020,152460
720575941463931280,369412,125992,66510
720575941538118938,537708,78544,154485
720575941561579758,606308,82832,117450
720575941492571340,574524,85872,145620
720575941575014984,568972,102816,128745
720575941653526805,543136,62024,148095
720575941443024987,588436,97336,79515
720575941452725161,393200,164432,76680
720575941439289311,663172,171812,127845
720575941520555224,675716,162368,154890
720575941488049037,643772,181196,132975
720575941527762946,706692,181944,119745
720575941507644220,668308,151084,164385
720575941646253000,636736,176416,179955
720575941476645691,538492,208644,91170
720575941505088023,349116,170108,132930
720575941451610205,670904,177928,135360
720575941462358739,311184,157856,157635
720575941509216546,301424,177212,153315
720575941451348661,259880,126248,112770
720575941528091780,592880,637772,246870
720575941614205593,266984,101984,126000
720575941681707965,317128,159540,211185
720575941432015201,682008,123044,80640
720575941541722749,298980,179792,93240
720575941627509962,163124,159812,147015
720575941610273766,305112,170864,118935
720575941440862811,296504,209740,138510
720575941436144928,360884,174136,174195
720575941478021169,300708,164872,166905
720575941564726016,287128,208136,154620
720575941638453621,500284,116536,138015
720575941553649799,585276,67020,86850
720575941568133166,393836,128944,66555
720575941669452465,415824,67728,87255
720575941409602863,207948,126112,96435
720575941430705400,347400,196268,126810
720575941533596035,646780,126024,193140
720575941561646195,623696,136528,206685
720575941504564418,538640,174116,164925
720575941504695602,359432,146920,154575
720575941546507188,642784,163968,178155
720575941514918865,307624,163852,117495
720575941520226670,401008,102468,78120
720575941556795940,657924,198768,133785
720575941530647755,601332,186748,109980
720575941625412234,608136,81880,65475
720575941463800589,679064,108952,120060
720575941473302880,692488,123036,208125
720575941409601583,415780,69808,81810
720575941570558322,698876,172876,153450
720575941439945813,591280,128640,160920
720575941656410841,786412,105724,107505
720575941463145683,234148,208872,49905
720575941528484889,318852,163048,140400
720575941574556744,571680,107204,183870
720575941561776173,467188,191444,87075
720575941552142727,517168,106080,145800
720575941500828578,520428,714492,153405
720575941441452373,432776,166556,162855
720575941679872189,551352,662016,176580
720575941613418716,544568,239044,92115
720575941687408623,536752,633036,174060
720575941639763999,466476,370000,126090
720575941554109668,567148,198892,97380
720575941566364982,510388,203324,22680
720575941536807768,429440,178044,114075
720575941406194800,503632,202072,87660
720575941529139844,532868,187684,176805
720575941575342493,543308,123676,198720
720575941508298786,538272,201348,112095
720575941691800539,592020,185572,178560
720575941548276404,459268,693772,146115
720575941563218944,427676,206696,117855
720575941438634002,542148,686860,182115
720575941603785913,531132,271268,97830
720575941531432907,484744,370000,118350
720575941460458399,491732,818444,189540
720575941703138522,476004,856376,248715
720575941449316628,558848,712860,183960
720575941353897264,461768,839408,217035
720575941565315170,305252,105104,119835
720575941433654048,458868,370000,137025
720575941587467486,466380,370000,126675
720575941485886672,491028,370000,130410
720575941560597775,543948,251060,125055
720575941548669729,336072,113072,165645
720575941537266369,324144,123532,147735
720575941545785524,509072,749232,244395
720575941630785733,537216,109208,120780
720575941533662181,320256,148944,134010
720575941509086302,651108,173408,190800
720575941482084943,324572,172364,198675
720575941641533471,622452,138980,210015
720575941458361581,711868,171840,92385
720575941462555917,615776,84784,204615
720575941509413470,414148,98880,168705
720575941450627406,554312,163252,143370
720575941524748877,598508,584708,150615
720575941392890628,564716,164460,203850
720575941536938250,612352,121584,200790
720575941490474037,628488,195840,142920
720575941408815407,590360,148460,70650
720575941538510824,562208,144136,72585
720575941496895867,584684,180308,200745
720575941490276300,548980,218756,82845
720575941589105292,557696,205164,47970
720575941536348760,566696,566832,152280
720575941559024366,639160,140668,225945
720575941611453514,507816,152528,65880
720575941619186047,497352,157684,204525
720575941551356570,682856,551928,131085
720575941488245712,577132,143008,86400
720575941439551788,561664,143228,92880
720575941512494034,565496,138532,93645
720575941623446154,564748,666484,192555
720575941471272055,545744,128792,208980
720575941490670645,517104,161056,48780
720575941612042669,548812,213716,109305
720575941522978995,544308,90096,120510
720575941410453675,572076,230248,108720
720575941549456673,476568,928592,262890
720575941474483249,499508,809256,265185
720575941535890698,681064,104836,122715
720575941523176183,554400,59268,191160
720575941518064556,551544,188200,91080
720575941490539212,480528,214868,81855
720575941431622575,572892,124556,221805
720575941449907066,561636,186984,206055
720575941524289611,603428,151476,142920
720575941505023045,527216,100732,130500
720575941553780871,649092,109088,154845
720575941486802950,567172,127656,154575
720575941628558374,597756,157516,191160
720575941686360303,565296,152000,106515
720575941613026150,363680,164004,122310
720575941549915252,438640,739820,164430
720575941531368139,567792,127924,117450
720575941579995381,566396,115924,117540
720575941478087136,622176,155396,99360
720575941450627662,615028,148472,106335
720575941539297941,614760,86688,144045
720575941597821596,549840,217272,143640
720575941480118863,553668,115476,115560
720575941592447628,509616,169136,57870
720575941539232754,550532,124040,140400
720575941562367239,582684,740120,226170
720575941590023492,562444,87176,116325
720575941490473269,556308,106724,117990
720575941688129775,525944,153704,112770
720575941588646284,509888,657728,178155
720575941564397714,331628,128784,135090
720575941640223861,500732,109036,230805
720575941470420087,296208,144340,204030
720575941567805434,545532,158976,231705
720575941524617241,489232,577500,119070
720575941601557289,349584,117232,245250
720575941504760370,312580,119564,108315
720575941437979180,465200,156400,37620
720575941451020213,439532,156984,131805
720575941507185573,337388,195056,184320
720575941519178156,461244,76016,157725
720575941431359992,419024,178520,123840
720575941704055002,450852,160660,198225
720575941434702734,421248,167624,51750
720575941596641413,306768,132388,202140
720575941527174054,303636,118384,103545
720575941608634989,355208,103044,142110
720575941433260814,306376,142764,199710
720575941591136254,313896,151028,203895
720575941542115357,287524,134676,117450
720575941628230713,437008,195296,36945
720575941600246720,416672,227800,69930
720575941431360137,396472,144244,83475
720575941590088190,336144,116576,150525
720575941563087111,357384,168768,226395
720575941569116206,432172,192052,71010
720575941543230237,441284,84120,120825
720575941579012341,365404,166340,136980
720575941574359368,425820,185384,48735
720575941547293108,376236,164492,102510
720575941615516313,371992,190072,108180
720575941445188522,293856,140788,207990
720575941522520499,410136,214152,143640
720575941352258864,362812,176656,151335
720575941490800841,447972,138176,137565
720575941404162160,432576,257600,121320
720575941507250199,389832,211772,149805
720575941592119336,409608,108992,101880
720575941628361766,429028,110748,115200
720575941563284392,426012,126792,105795
720575941471402763,415344,84096,104715
720575941393414550,387836,228784,97155
720575941604047350,384364,116704,249975
720575941526059341,433432,108364,116730
720575941574949277,585244,185244,160290
720575941439355359,423612,206092,85680
720575941631637740,282236,111516,133245
720575941615320339,384188,634828,214065
720575941480971427,389840,126328,230130
720575941589171012,432832,212800,158400
720575941535955288,395804,169008,134685
720575941576522166,566604,138372,137115
720575941604965049,340088,144236,142830
720575941606145133,327232,120972,207855
720575941659687960,267392,81408,195390
720575941518981804,340576,119840,91980
720575941573114619,670020,582404,264420
720575941444008618,556352,190584,228240
720575941484378298,500000,166384,180450
720575941532875749,486304,69000,163440
720575941633538235,394476,959728,291735
720575941606209726,376164,902584,221355
720575941514001251,308536,107532,93645
720575941431228942,546992,196196,60435
720575941351471152,319872,119516,86175
720575941514656977,366216,127680,153045
720575941477235761,359988,92340,134685
720575941509086046,325944,114060,189630
720575941506922625,319196,131416,96705
720575941548931720,355220,115232,216090
720575941457115117,477980,225404,78030
720575941531565285,437752,893268,284220
720575941496109511,447136,161448,192105
720575941515115596,472320,275648,75330
720575941566298678,611328,120532,173250
720575941572655774,575896,131576,157455
720575941526714370,658836,163920,222570
720575941507512389,466404,244664,100305
720575941499845345,347032,156504,94365
720575941408487598,664272,161024,188820
720575941546572137,473452,242864,77265
720575941481167951,613588,85436,146340
720575941561252776,375656,162052,133335
720575941451217274,318824,137324,113625
720575941443287759,626268,104004,148365
720575941570034420,291032,131664,132975
720575941554305563,626304,177880,112455
720575941625871259,681924,91204,143370
720575941689899532,634772,159064,92205
720575941478218526,636284,145976,104265
720575941630195750,430716,54796,105390
720575941604833782,586548,139552,196965
720575941653723921,658452,138928,113265
720575941613681884,600544,83880,126540
720575941487196994,571760,156104,72135
720575941546245125,686904,82484,147015
720575941431097737,445860,227588,90855
720575941644155768,289740,136704,119745
720575941533202661,598428,93808,71415
720575940792318160,598572,72372,86175
720575940984666539,414612,74612,75780
720575941631114466,456000,54288,127350
720575941570690042,588560,72628,83700
720575941689965208,550040,100204,77310
720575941507382076,600976,88776,75465
720575941604833526,702912,123968,203490
720575941521602487,582496,74596,81000
720575941579275353,598548,81272,67230
720575941447481620,581916,77056,79200
720575941619317375,593720,70504,84195
720575941559220718,384012,107548,78885
720575941663816504,590844,78624,80100
720575941463735565,587904,70540,85005
720575941595986725,592120,90576,72180
720575941724109626,569840,147532,71550
720575941553060863,604556,90500,75060
720575941672336295,605504,90340,75420
720575941431818671,587840,139968,77130
720575941406325164,386724,111500,77310
720575941466683414,456092,110044,87030
720575941461571984,415868,70964,78075
720575941525928804,429388,228556,12150
720575941431491576,593868,72408,85095
720575941496830336,500448,87280,137340
720575941595528229,599072,68768,88785
720575941516359673,591104,66688,88380
720575941467535287,393180,128852,66150
720575941404686704,590940,89732,72495
720575941499058761,590140,79888,79110
720575941556468900,405688,138336,66600
720575941480774339,517988,93292,149310
720575941444074410,600552,72468,86580
720575941723846714,591196,70520,85770
720575941482150342,414132,74388,79380
720575941414779796,431400,71668,143280
720575941431753313,427488,920208,308430
720575941526517762,396304,123484,73305
720575941536414296,597124,75020,84015
720575941533989349,599860,69424,88515
720575941569509678,540436,67044,143325
720575941447481364,597008,69132,88065
720575941631179244,588168,69220,85995
720575941437324064,392324,111140,81630
720575941526845796,409860,82796,82665
720575941514984401,592968,67568,82125
720575941462096528,594600,823816,180135
720575941688195567,589500,66316,88245
720575941604703422,413904,73716,82620
720575941431949527,403272,139012,64215
720575941427755348,394788,78908,124515
720575941623315452,394724,137012,59895
720575941621741529,399676,124852,74520
720575941731908651,394476,130068,66015
720575941532547203,397348,138428,60480
720575941505481788,590180,110352,110700
720575941591857662,396040,122556,73980
720575941492373936,585368,79376,78345
720575941413402769,406060,134588,70290
720575941507774524,405724,127480,76500
720575941447023636,401672,105648,75555
720575941506136599,512264,111036,122355
720575941428607828,653804,156836,183420
720575941538969586,592196,79816,79605
720575941626985627,517076,71856,147060
720575941493553584,437324,53392,136080
720575941499976354,663540,136580,99360
720575941500827810,632328,169772,222975
720575941479987619,425440,711612,125460
720575941565315638,457072,767544,181845
720575941554633217,562124,172608,88650
720575941442501583,410228,74584,81900
720575941509806096,405136,87000,134820
720575941629279270,435464,73984,79110
720575941687475183,471800,105352,122220
720575941537331649,418848,70356,79470
720575941483789498,350224,137664,66285
720575941597690245,527384,190288,76320
720575941576391055,623476,154840,144180
720575941595987158,563240,81344,120105
720575941432146017,393008,142688,157095
720575941651627029,163164,163708,78840
720575941552208446,148344,173272,144450
720575941467143446,150196,171964,120330
720575941547162292,577520,696512,212580
720575941516097795,642688,176480,162090
720575941644548216,400448,153344,256140
720575941499321417,685696,205056,175770
720575941489227726,363864,181840,236430
720575941645465682,415360,890912,246690
720575941643958904,575144,772248,176670
720575941497354624,579220,643144,118035
720575941687933403,594216,640832,190620
720575941438700479,498804,777864,231930
720575941545195656,528720,690728,208980
720575941462490256,595840,620208,155025
720575941649136661,575208,645680,120690
720575941450628218,485440,691328,196740
720575941592185814,512940,723388,240525
720575941412551791,528340,669784,208980
720575941504563781,498232,776376,231480
720575941572131593,605396,622412,175905
720575941661390972,414856,748800,176535
720575941533989976,596752,608828,189270
720575941615188755,392044,162792,249165
720575941645073057,428152,879336,236745
720575941599459881,397740,955584,222210
720575941524355353,498944,680896,129960
720575941415762836,434616,711288,201510
720575941536151957,567512,772060,191880
720575941449185373,434404,922788,270990
720575941504039618,517356,716248,216405
720575941650775313,506364,721116,212580
720575941480052960,623560,629368,173385
720575941479529346,371156,196996,206280
720575941470550795,370924,197448,209025
720575941518523246,587860,622420,152685
720575941536939157,457236,582540,100440
720575941432474031,480708,581412,134865
720575941469043831,435876,583608,109710
720575941576784209,487900,572532,124605
720575941552601662,494152,654460,84330
720575941470747968,540984,758232,232380
720575941508299554,478716,669428,185085
720575941404752752,473396,715100,169335
720575941652675345,593080,739856,216225
720575941566167094,578960,668940,209700
720575941505874561,623312,592772,140580
720575941526649933,421116,924488,249570
720575941532810072,414820,183100,232515
720575941447809812,393112,851512,213435
720575941596118230,404772,887548,223875
720575941436996882,487884,672596,201510
720575941503383639,356972,182176,228870
720575941499910881,390676,110900,168480
720575941460195780,497372,643644,184185
720575941631375547,388100,174052,203355
720575941625674651,401788,169028,212850
720575941557451502,463096,630936,139320
720575941470091383,489656,930436,228195
720575941477365812,463060,643132,152325
720575941625871562,455488,623896,110925
720575941566889210,460384,619368,120690
720575941662374968,419884,853512,231210
720575941505218620,419568,723792,128025
720575941457968287,445412,747668,148725
720575941506070657,431196,811280,123885
720575941490670793,423348,743788,185895
720575941546571700,549432,692572,131310
720575941482871887,395728,182096,155160
720575941480971171,396832,87504,179820
720575941540412541,591988,177484,207945
720575941480053098,719564,103480,139410
720575941594216744,784864,144516,108405
720575941564659712,490108,93792,153990
720575941516884058,701312,104832,94185
720575941596248177,585932,178008,121590
720575941655951833,673344,116608,85905
720575941652085745,485672,370000,128520
720575941488048848,1581696,505280,3154950
720575941554829447,391728,157968,149310
720575941625739402,462516,67476,100080
720575941533333989,412112,58548,105030
720575941431229615,465360,370000,137205
720575941538642147,479268,858732,201825
720575941461833924,542024,604680,118710
720575941633998021,600840,584244,159885
720575941457705965,662068,141548,229005
720575941576064009,444820,56392,103725
720575941451282781,565240,79512,80910
720575941467994198,566888,59944,153675
720575941441846479,411780,70056,85770
720575941452135290,409204,68776,87345
720575941506136229,387344,78460,112410
720575941548014441,432940,109584,86490
720575941432409102,324464,118112,78120
720575941562759336,466516,72960,202815
720575941562104947,714696,220868,130680
720575941352847664,591312,85672,75375
720575941432998158,413728,890268,256455
720575941593693291,597928,70300,87435
720575941504891045,555624,604852,142605
720575941652544021,502672,595944,195750
720575941649726705,421292,929608,181980
720575941623970971,617188,602940,156195
720575941628426978,489060,804888,244530
720575941645269704,550124,606948,158310
720575941411765140,507128,700464,196110
720575941536218354,540232,745108,160920
720575941501352535,454316,727176,131805
720575941611977645,588540,642848,113535
720575941508299298,551920,679484,196380
720575941491129038,453720,857796,239625
720575941521472691,518968,715252,211050
720575941497092169,521508,718672,200115
720575941566954228,484324,704100,201600
720575941587269687,415220,922108,251460
720575941551946239,491196,608044,107460
720575941649201685,464956,743752,115515
720575941558827279,545728,648832,163845
720575941522127691,607312,602596,150390
720575941504498501,608672,622404,164790
720575941394069654,497996,723792,224055
720575941471926592,429880,756428,133560
720575941596641669,395672,176152,208530
720575941577571417,378256,163908,202230
720575941431360471,374164,197920,207675
720575941574229243,482536,819352,198675
720575941475400032,495432,593432,82170
720575941511117900,566412,708200,196110
720575941639371125,583820,596112,145710
720575941552471297,490172,883464,288495
720575941536938133,439940,606084,166050
720575941540870685,581516,671704,208305
720575941649791509,612852,187808,229995
