root_id,x_nm,y_nm,z_nm
720575941467959005,243672,97544,117810
720575941574774632,222604,100172,181935
720575941564782183,232464,87820,166320
720575941537132274,184288,185828,87480
720575941529464011,282944,192448,54900
720575941537238977,263152,122704,120555
720575941469179511,114340,142980,84240
720575941522394699,242388,192848,153720
720575941528709252,233128,165640,72675
720575941460096326,496224,124768,204930
720575941575777974,474496,656088,112725
720575941563351085,222368,118076,202770
720575941456376883,177876,108040,86490
720575941734103851,229644,198316,60975
720575941465179478,248472,147420,183420
720575941512198353,252460,145712,68535
720575941615902933,254052,127684,160650
720575941561520296,239436,134736,161640
720575941610324653,238624,141460,181845
720575941597475008,242148,98096,122715
720575941681326781,661816,143884,159705
720575941478962656,319744,203648,79920
720575941624162715,206920,105024,173790
720575941572532987,266676,221144,141480
720575941497415623,155204,172088,100935
720575941598342848,113352,195940,112500
720575941615627989,169012,184876,113265
720575941571526472,260588,176672,62865
720575941439551711,528228,214172,13635
720575941561361134,106620,124512,43380
720575941494490800,249312,181292,63045
720575941406722990,247840,154352,45090
720575941432180984,239516,108856,195390
720575941571626654,600924,70840,87750
720575941572426760,209028,229304,86535
720575941391477910,234972,202444,77895
720575941532234883,266412,152156,110745
720575941559730980,156588,102120,162765
720575941518285996,233092,211468,63630
720575941517726201,214036,82708,140670
720575941452426574,311080,198904,133515
720575941598982185,176284,213608,115740
720575941491134156,329792,210188,132615
720575941598766121,313864,194240,101970
720575941629274338,204576,153208,143325
720575941543140357,240500,195764,55620
720575941610945894,198672,157820,132030
720575941546112261,579376,83652,156465
720575941528443417,390008,107840,113310
720575941434631182,639776,221140,106290
720575941645586002,658136,189096,111150
720575941505777202,225124,116120,65430
720575941558086564,265456,130724,183690
720575941637598581,264448,119040,201780
720575941612877331,172404,188476,24120
720575941567985206,211048,188184,88695
720575941527690884,133248,125184,47385
720575941503323698,207124,216560,29295
720575941553158554,222444,104624,152055
720575941492956110,197676,123904,102465
720575941562633896,130576,111228,95220
720575941606218349,151356,128260,63585
720575941594445937,172316,151300,30780
720575941654953684,180836,150868,54810
720575941440202770,174148,177972,159480
720575941592033899,729868,104296,189900
720575941546817416,140840,223776,43605
720575941594625393,174856,196912,81135
720575941516205635,205464,95736,158400
720575941502885867,128936,103732,167580
720575941557549796,151040,118720,32580
720575941449066574,176980,116976,69030
720575941508409111,158320,211180,121050
720575941597661297,172116,205856,40680
720575941555989156,179716,120460,184185
720575941478621726,157592,157124,136260
720575941653096213,684944,223288,65655
720575941450944349,589236,135564,175095
720575941458528838,200904,165932,95895
720575941536133864,170344,193560,42525
720575941669930151,190336,200048,38115
720575941569308916,112512,162048,11745
720575941442400191,146428,122084,110520
720575941492744368,129164,190296,59535
720575941597026460,153312,191220,44955
720575941426380372,215212,199664,59715
720575941429789688,215992,148612,127170
720575941502585943,225268,156092,151695
720575941543438341,244380,210140,103950
720575941477739569,792104,129868,110160
720575941660534096,782388,149288,128880
720575941551270772,869136,149228,43200
720575941486277261,146844,96132,85725
720575941487298114,179060,118960,170460
720575941627180187,189028,111240,191115
720575941412620203,772068,224176,26820
720575941536740800,189968,103388,132165
720575941580591185,860684,122000,78030
720575941536093874,857564,118356,46935
720575941528828070,861992,175456,35730
720575941488148109,126908,129308,156510
720575941595090283,760256,82496,180810
720575941734177835,858180,119592,90405
720575941542952793,131528,223464,48195
720575941586958982,735476,184740,114795
720575941501967243,214864,169708,26865
720575941595805477,126656,145032,150930
720575941576194703,170176,123536,48105
720575941505248450,123476,145464,155160
720575941566049122,116924,203196,80910
720575941626599323,180640,173164,17955
720575941517150979,784948,161416,142155
720575941631643618,175936,107248,186390
720575941570212318,175920,105180,191385
720575941612618214,150244,118220,171540
720575941612093417,905404,66596,19350
720575941692018584,846616,168804,21510
720575941653447409,111812,183416,56295
720575941654470673,178904,100608,187965
720575941508625431,882676,122704,85905
720575941507857943,164580,148980,23400
720575941511370256,153920,89028,106470
720575941514468172,788212,115684,171360
720575941516502627,219576,151260,33795
720575941551192097,195180,107928,128385
720575941482684323,174080,201984,164475
720575941515070284,840892,159940,34965
720575941552013055,483816,840360,210915
720575941585890694,476328,370000,129285
720575941529738955,476016,781004,222795
720575941448018196,484556,191244,81540
720575941603685817,485828,889704,189585
720575941563338664,500272,650028,169470
720575941417243164,478828,370000,129375
720575941562443362,485220,783976,192330
720575941412626799,455648,856032,235485
720575941569505394,524924,196268,170415
720575941650852113,431780,789660,223785
720575941440184895,508884,133172,156825
720575941516268378,525972,130000,180135
720575941574713608,626112,138932,219150
720575941430435721,560372,177060,202860
720575941627076251,566424,154928,104580
720575941684802287,617668,558352,132615
720575941539999693,406708,950588,254565
720575941633352352,505620,76804,223515
720575941471507008,442440,104080,216360
720575941645053304,568320,191740,124425
720575941431917015,554432,186080,210645
720575941575595919,535856,53344,174285
720575941507758103,433996,900604,242100
720575941692494555,728452,224388,55350
720575941449643357,541680,135344,226710
720575941671047857,561460,129704,237240
720575941451614030,555528,153068,204750
720575941599987648,561156,78864,135630
720575941628625721,591664,179804,74655
720575941517240942,527696,166000,175680
720575941644674760,635724,187388,164610
720575941612770012,597628,127736,116010
720575941564429970,494332,117388,220275
720575941558912164,551472,140944,46125
720575941527157785,500268,135928,203940
720575941630147820,299988,111676,181215
720575941519906476,534720,123488,112185
720575941503564860,433788,163184,198630
720575941688603611,424588,115204,213570
720575941445207722,543656,107492,132390
720575941519512536,523564,126552,116730
720575941668618483,441592,116240,205425
720575941471410039,380844,86464,182115
720575941501207531,460836,83268,238950
720575941562559021,378448,117824,224325
720575941575463311,330344,166376,210825
720575941391007126,453872,193200,197775
720575941535386858,407224,244260,124515
720575941471747595,401776,235200,98010
720575941498701435,392500,204132,74610
720575941459255711,375296,190552,162675
720575941642586232,359424,197092,102735
720575941517217273,393744,138840,143595
720575941585597918,395804,141984,220815
720575941483619581,412320,102408,183780
720575941501549451,377136,79588,189765
720575941584019039,432176,113912,196290
720575941595810437,464812,148976,87030
720575941411709073,445508,597848,135585
720575941631443104,420648,182324,180360
720575941589529598,423460,212096,177030
720575941505265829,385420,632340,213075
720575941602404030,433352,801188,114165
720575941439673663,455372,185340,135945
720575941438943061,371220,198168,110205
720575941505092695,670020,579744,251685
720575941481031075,443608,124880,166545
720575941559694884,670020,579204,264960
720575941554894727,604128,639296,216900
720575941535548650,480000,148304,171810
720575941629292012,431664,798552,224595
720575941429636233,656016,604936,108000
720575941500052553,428944,184940,195120
720575941504117483,660480,216188,81855
720575941502691211,443372,897396,267390
720575941653774065,312300,114940,173025
720575941686459375,477084,237548,81495
720575941404271984,440632,238156,104220
720575941394693782,345892,1057500,228555
720575941439721746,642512,164080,187785
720575941601281065,595552,796756,183105
720575941733593131,582884,125580,219240
720575941645715361,440596,966840,259245
720575941480152800,667640,121468,192510
720575941603825337,589476,131372,116055
720575941488130512,438908,133764,58320
720575941504524226,633824,133052,108585
720575941448469941,433940,217804,18450
720575941566172679,601288,91680,73530
720575941409992619,572532,825528,174420
720575941421365719,571276,825808,171090
720575941629235238,138352,96600,148230
720575941576329398,599584,74820,84735
720575941507421986,597448,93704,71280
720575941520119991,529096,196976,20205
720575941645614536,583616,69956,84465
720575941611240038,395192,120544,75195
720575941515139577,670020,583152,262530
720575941584420191,438024,220784,20790
720575941488193488,415452,70496,81945
720575941434547854,400608,613084,175050
720575941589030199,565344,234408,78165
720575941440868831,357956,130172,75780
720575941473819178,445000,988624,232425
720575941528969912,527920,212980,24435
720575941401627427,433040,218888,19710
720575941588545932,582716,683396,172080
720575941559233518,392236,120728,72900
720575941638972789,440720,987144,232965
720575941589609271,442312,988212,236025
720575941483534787,349108,1007208,296235
720575941433022990,443872,641060,59580
720575941461195987,321640,110540,164385
720575941661438776,646804,596232,117630
720575941538058901,451616,642224,59220
720575941644007250,422896,109896,115065
720575941480342496,697144,195728,122625
720575941478055274,675904,146112,82800
720575941627106412,628828,126856,240795
720575941608669293,518912,278848,84735
720575941641957151,668192,127384,206145
720575941652978161,666204,131892,182205
720575941517769363,596968,132540,220680
720575941438639634,725888,80896,194715
720575941607297133,433184,229032,40455
720575941514942307,517732,94936,149130
720575941704265946,673800,196996,82395
720575941489703733,446812,183924,47115
720575941654532881,661464,128616,211725
720575941483518659,856480,173108,42660
720575941615770899,714892,186068,113625
720575941604120822,278336,120352,188325
720575941599936960,753552,91760,135450
720575941571037172,793280,202064,11025
720575941436559758,775920,106368,77670
720575941480997539,420988,58080,174150
720575941536299498,726688,171984,77625
720575941544040540,769336,101560,142560
720575941498617929,138976,188344,107730
720575941660618520,137964,142900,156015
720575941434982030,150860,187964,62280
720575941431940311,154236,190360,116010
720575941546206809,109524,162768,114030
720575941587655646,751848,89636,165105
720575941555377050,831260,152428,99945
720575941444569514,166996,116984,93780
720575941437887776,277552,150444,156330
720575941600291625,713772,229384,94725
720575941554374042,826192,137572,35010
720575941500338913,826220,199908,86985
720575941553571583,864856,182236,75780
720575941505148139,841936,188132,42345
720575941595961221,631364,167044,152775
720575941596308263,389900,112212,78930
720575941460795295,718764,82248,110340
720575941498783355,735772,108352,71820
720575941533234819,752396,91216,107505
720575941496993505,439936,916928,236520
720575941554199962,131184,222288,49815
720575941492739815,820464,138200,73800
720575941430940920,378924,171268,205200
720575941528976004,443584,964992,261585
720575941522797899,458648,893188,269505
720575941472739168,474116,718088,233325
720575941542291973,576992,710124,238590
720575941632040645,393152,179112,203625
720575941494460032,364192,181796,232425
720575941491202510,379416,170592,209700
720575941547347572,459016,662024,226620
720575941497835081,550752,777060,192690
720575941626911882,608524,636344,191430
720575941536513000,402528,875136,235890
720575941605174718,584584,164084,193230
720575941507208005,415492,992112,245115
720575941485798406,592564,198208,196965
720575941484300550,598936,148860,196740
720575941517735852,595976,177572,236295
720575941575597725,556736,184228,228735
720575941518105710,512020,832920,246825
720575941630319330,599240,179572,201780
720575941451566714,389280,869668,224775
720575941576517465,490556,628372,172125
720575941537821821,448392,633128,150300
720575941492073417,800056,133204,153450
720575941536979434,820712,210776,67095
720575941581099601,760928,156312,94005
720575941569518068,594752,201984,227115
720575941555577601,791908,154108,98775
720575941615817747,847524,163316,95850
720575941416629020,448272,774860,156690
720575941596829735,231832,189204,32175
720575941489940172,387732,189600,196335
720575941691055512,710972,215480,90135
720575941461586372,773072,140612,136440
720575941401541155,671504,230624,79155
720575941429119316,837952,155692,35730
720575941440014047,800372,111628,104310
720575941639811189,766828,164668,78120
720575941590459703,720236,186828,158265
720575941415009172,731000,175824,62370
720575941507876898,555284,192440,226125
720575941461229382,809736,159176,74610
720575941586980574,739428,87320,158580
720575941604322038,729352,150704,180900
720575941570453492,743796,125212,60390
720575941476310587,754652,103140,143325
720575941451520349,665536,188260,148635
720575941590161732,752180,212808,43740
720575941409004462,741896,202424,52200
720575941513846275,244180,92312,176805
720575941593049228,174052,154908,189315
720575941489098697,195008,102244,154485
720575941411233707,875840,122288,84690
720575941353292592,829652,183152,49590
720575941512216336,719328,238500,63540
720575941482035619,880360,89528,106380
720575941482197378,775252,173192,164790
720575941613797549,784004,119304,40230
720575941481946447,825372,198388,90540
720575941642311711,831716,196280,41220
720575941484134342,763160,186356,103320
720575941437790752,765336,141264,146565
720575941634788000,222848,89584,90810
720575941566534039,771308,140320,105300
720575941477604894,231764,153060,35235
720575941555599361,787672,127380,196335
720575941645286226,757548,106572,193320
720575941539042275,773632,222400,87435
720575941527963906,744872,184280,90495
720575941691793048,760144,135308,105615
720575941441132767,728392,106336,164610
720575941582938745,828984,161084,108135
720575941536734986,170848,155480,19350
720575941509627682,785692,104024,66465
720575941613780326,913448,103840,92475
720575941505823026,837660,101208,142245
720575941575967887,698840,173940,175590
720575941550815549,848792,168920,102555
720575941541485005,724944,135940,168795
720575941565733010,737392,189140,96210
720575941570438132,772672,190144,122985
720575941549454984,755920,193764,23985
720575941463357584,163328,92672,149985
720575941615444499,773704,164056,35190
720575941495943550,344832,75456,142470
720575941586839430,870224,74932,61245
720575941691900123,882076,130256,80955
720575941692091099,844976,124424,125235
720575941497996928,564916,130724,250515
720575941576162230,283648,137504,108945
720575941478436404,157876,156288,65205
720575941429026132,619528,632984,234855
720575941503467659,197628,146608,148680
720575941440653631,121284,137628,130455
720575941498380617,131200,128000,92025
720575941662128952,727248,191752,40050
720575941438839359,144492,161256,37350
720575941724640570,744128,140376,45855
720575941526515481,141896,113124,149850
720575941556178074,146756,188496,94995
720575941512739026,677860,161776,87165
720575941476862494,181268,204388,134685
720575941553701147,161736,100328,71145
720575941499428770,134148,216472,30285
720575941477431361,794900,112228,128835
720575941452820649,145572,162756,122265
720575941512961234,889428,114596,16245
720575941687457775,152008,183564,29340
720575941433397089,805340,196544,51660
720575941463509005,718796,127372,112815
720575941494763952,829664,204548,57510
720575941625961324,757312,131368,148140
720575941527934745,772736,174252,130950
720575941505355570,209132,82944,166275
720575941634578875,146100,102176,75960
720575941495727230,124164,213120,28305
720575941434233614,768092,178772,36855
720575941655015385,438668,986716,234990
720575941606636909,473792,619360,134010
720575941521588043,480200,877676,249705
720575941692156123,397360,953820,269775
720575941652652561,505636,692732,232290
720575941479291587,439552,974016,204570
720575941408422318,463020,938564,229275
720575941555226369,425736,958360,269460
720575941670543783,430156,928872,200790
720575941547781052,387148,959804,224370
720575941592166614,435008,759068,151515
720575941574723081,508036,802248,211500
720575941438458386,447444,891728,212670
720575941403825008,495956,624288,110475
720575941571537659,391716,863568,199350
720575941638556703,369772,1000164,264375
720575941609520742,433868,725532,221985
720575941504505925,547520,621364,215415
720575941518533486,451744,958280,282915
720575941415563804,552012,187952,215370
720575941623353755,465308,664988,252945
720575941565380910,477664,709736,184230
720575941556244644,527640,759132,242595
720575941731208491,477664,887944,228060
720575941546457349,781752,183488,18630
720575941439948239,262596,241676,112455
720575941616953301,393928,195244,201330
720575941447732756,412516,177268,210600
720575941408102318,165684,124080,56745
720575941482410319,280212,156724,67320
720575941557679268,708964,127804,81495
720575941507272577,194324,146364,57690
720575941523606007,759684,117960,202455
720575941532865995,727056,106692,107865
720575941566952802,782568,82520,65970
720575941652992474,123088,184440,56565
720575941451677518,862704,167920,52245
720575941639604853,792740,218160,58455
720575941476050474,219420,128248,71730
720575941734130987,156620,232592,91485
720575941609340525,770200,209516,19080
720575941656600020,735312,180900,63990
720575941543642972,752440,175368,97110
720575941632474348,741332,103024,82530
720575941492775655,856612,149080,111195
720575941481237155,696444,212248,68895
720575941633862816,893696,108160,15885
720575941487977282,806752,111140,145260
720575941432147081,826332,80472,55980
720575941515369169,838224,87872,32220
720575941483285955,769188,133236,180045
720575941682088637,720820,206096,81180
720575941460237126,843872,149308,67095
720575941556554468,754816,154768,92565
720575941570945906,734328,111360,87975
720575941535472216,767920,151060,157500
720575941566918498,873328,73520,83790
720575941563207981,755112,133676,138915
720575941601688617,752008,160332,117180
720575941605359350,806856,140716,141165
720575941512273424,770936,96368,83430
720575941558511780,754320,125540,62640
720575941450587997,757616,179540,38835
720575941651582997,831140,63928,124785
720575941505976626,108236,146956,134010
720575941472597367,423192,72360,82080
720575941570796282,586768,60596,145035
720575941604830966,602168,85616,122580
720575941471747851,562392,54744,137835
720575941477636889,572220,59288,114840
720575941561901427,580272,132384,66960
720575941517240569,322544,101328,157005
720575941574885960,782140,112976,139905
720575941734511659,769212,187352,70830
720575941598396060,465832,122400,223470
720575941479354945,780512,129232,125595
720575941664925052,808588,133940,179685
720575941500026081,225832,137844,147330
720575941528363597,730888,128428,176490
720575941597665649,132488,205392,79605
720575941482928058,220392,229152,91530
720575941449016340,214824,104056,119565
720575941454871021,209776,185620,74970
720575941415934353,732692,87760,189765
720575941587092292,244416,181540,176220
720575941544234940,579972,195892,173520
720575941613347558,647984,198212,139365
720575941501704354,640480,186812,129780
720575941528202777,681136,182064,173340
720575941564772706,643036,195256,93555
720575941481341152,724340,135472,94230
720575941482637391,678804,182416,118350
720575941576127133,713432,156220,66510
720575941477097758,227916,134016,159705
720575941438338322,654308,196784,126540
720575941605268470,228392,87164,132885
720575941633116832,117832,175388,57240
720575941450778439,248432,113296,145170
720575941505257893,600400,615720,175995
720575941505992471,471016,864240,267570
720575941559457395,420384,179392,218115
720575941515101905,234296,99116,123075
720575941441946709,233044,168320,38970
720575941460598160,212952,141632,130455
720575941615793621,238084,189388,147735
720575941488525621,219376,172872,135585
720575941475896641,241976,150284,195975
720575941590977847,221156,189256,32265
720575941537146005,227608,153804,182565
720575941605260473,169408,122732,154260
720575941550396671,223420,121556,188910
720575941459376595,228544,97296,96030
720575941567673594,241300,128060,93510
720575941589654924,204460,100108,114885
720575941592164566,235180,191336,63405
720575941660319056,217528,178564,76230
720575941491965385,226368,73280,130410
720575941627519114,241812,201720,139725
720575941462208781,237860,212016,107055
720575941595352689,116680,186124,53550
720575941415531153,766448,145316,89370
720575941463460240,171268,213332,39375
720575941476969537,284148,163192,150795
720575941517411288,136400,126040,101925
720575941513743363,190364,192028,100305
720575941537760449,241740,97464,194805
720575941600297766,402944,619672,180135
720575941465394445,244520,109800,181890
720575941732710443,255136,196036,118035
720575941530919653,262632,145124,72810
720575941687423471,248216,169128,112905
720575941432290441,266152,169912,177525
720575941450800199,297264,167684,164070
720575941605277088,225520,156552,37080
720575941590038526,311136,197252,131625
720575941562915986,306324,194292,115740
720575941504315964,211492,174832,117945
720575941584405982,221308,114028,87795
720575941460414879,176700,189320,115380
720575941669577127,195240,121768,117720
720575941524512612,328320,203200,82665
720575941472493431,293880,203704,113265
720575941548137588,217856,238720,128700
720575941521263607,218516,182280,73485
720575941612798026,176508,102872,157005
720575941590151748,163060,114032,153585
720575941434323982,542516,75640,103635
720575941566956898,590204,67804,87390
720575941563069184,210608,145752,65070
720575941624290459,262544,209284,53955
720575941434344224,194784,148956,86715
720575941482859087,110548,196064,111465
720575941643626952,180716,100560,112860
720575941442858431,282000,152512,130410
720575941612707302,614668,178532,219285
720575941448062484,280112,152376,122895
720575941553477511,168148,154192,71280
720575941527614029,134008,128048,83790
720575941513631299,667392,243776,83385
720575941569376558,158504,111020,137295
720575941437078060,227112,175852,144180
720575941482158077,249152,234880,56520
720575941639534709,278232,154728,117810
720575941436997262,183272,208672,35685
720575941400360739,164388,141356,45315
720575941671092391,136528,136520,159075
720575941566984502,216492,151112,129960
720575941525708388,153936,229560,86220
720575941627950956,190084,183032,32040
720575941507028002,194288,111452,78075
720575941560070771,283940,175648,169875
720575941594841383,689140,129612,147060
720575941588655684,120456,175508,123255
720575941687169804,219224,170456,49005
720575941497000647,663600,89584,168345
720575941487674832,200852,152572,165690
720575941575694006,151736,215104,48555
720575941623688700,146952,163516,37215
720575941508970256,165292,110356,102825
720575941667047411,220812,163296,152325
720575941504040023,740256,133456,46530
720575941548671156,228392,149608,174150
720575941679862461,186932,114572,182025
720575941503388466,218812,154496,137565
720575941414130065,209504,174776,88155
720575941519794611,228408,194592,90495
720575941591000360,244120,210152,108630
720575941534649281,203804,143404,57105
720575941437439776,170608,158080,179865
720575941481134466,145036,164640,31500
720575941509737310,875016,153040,43065
720575941599525020,876764,102600,113130
720575941634440352,772752,199816,13500
720575941519989208,153344,92464,151740
720575941478026548,198112,155296,29025
720575941554065543,815104,84620,119925
720575941533456094,128720,146840,173475
720575941484487165,117672,135864,99225
720575941522287799,775644,123388,87120
720575941616928665,809520,143520,167265
720575941538251496,182484,160260,25920
720575941670942897,834028,159904,22050
720575941558016932,198224,76928,137700
720575941560617487,137188,113864,157635
720575941453700679,862592,116608,14715
720575941453956009,800192,169792,122535
720575941552755199,813516,97992,123525
720575941704213466,788316,168292,79515
720575941403170851,214124,142072,37260
720575941614291932,895424,119872,53460
720575941645256786,134896,111888,149400
720575941579223129,209016,77364,154035
720575941409558702,841920,189888,16920
720575941459995551,238028,76276,151020
720575941555363482,208864,119972,206820
720575941565946631,132524,96272,134460
720575941546872665,136952,138656,51435
720575941506176421,152072,143192,31185
720575941681686973,237632,83908,183150
720575941688708847,225892,107220,78615
720575941688868847,860044,112016,77220
720575941612617446,196316,117052,196965
720575941354071344,881744,111920,120285
720575941691812248,152600,95380,165780
720575941559558692,769528,193964,55935
720575941602199081,846804,95088,158850
720575941646005704,222252,92492,184140
720575941561334643,760660,92400,73890
720575941576444047,869040,101524,11385
720575941659316816,877392,85836,42705
720575941559230756,808948,140240,153765
720575941586006111,583436,148296,143595
720575941510651152,382024,104520,80235
720575941596424581,479276,370000,128835
720575941413189999,529216,562932,128250
720575941478187316,714740,163000,147555
720575941604886457,691648,210256,91035
720575941515579747,541328,244592,82395
720575941513674131,456620,370000,118620
720575941689667547,501052,636660,163710
720575941393196950,436624,195660,170820
720575941450360757,455908,847132,236565
720575941563563879,465944,627832,186705
720575941441701467,469012,637268,199890
720575941416119324,436800,204268,102735
720575941593759781,543632,580792,148545
720575941621878268,670012,579524,253440
720575941515913827,436412,139148,172935
720575941628220729,552860,132448,133425
720575941493293543,633192,102984,171810
720575941577278809,208516,153432,149715
720575941588099140,392704,235408,56205
720575941529127044,628816,195984,172125
720575941435404942,530420,111976,180000
720575941565832295,512968,254116,108540
720575941501135191,566096,603896,187650
720575941623743996,511580,80912,241650
720575941411463339,496248,242436,63855
720575941535119809,509280,772664,272520
720575941532249547,583980,129780,220950
720575941588841100,529660,122812,82305
720575941437432364,593152,246528,119385
720575941548085172,503792,132900,158805
720575941549456673,476568,928592,262890
720575941681948349,484936,90104,191520
720575941593895382,554864,182540,185625
720575941608894061,548112,213680,156105
720575941522438391,589072,93068,228060
720575941559708019,554336,92652,222435
720575941479519106,537452,164880,172800
720575941491407024,584064,107884,111420
720575941494497456,504508,179504,167535
720575941620218495,395944,119608,177660
720575941445211050,467612,108628,239310
720575941661352248,468544,147648,249660
720575941641623327,424904,811280,110160
720575941539210226,313240,115516,108855
720575941626938250,380856,146164,221445
720575941615483033,282112,187904,201375
720575941552229631,262400,78016,151335
720575941537012161,310436,185760,137025
720575941550238269,304268,114528,220410
720575941436693280,417780,193212,71595
720575941431194031,408392,261884,93330
720575941625871498,403168,155132,96975
720575941579524697,459336,113276,187785
720575941668568307,401064,139060,106830
720575941486552386,342652,157976,213525
720575941416875804,382144,117368,211770
720575941452187770,415716,161128,178425
720575941596632768,413644,165392,135225
720575941529890488,426632,132580,107145
720575941654735121,446212,152064,34920
720575941645056376,468524,170884,80685
720575941461168653,390380,633812,213165
720575941497088162,436888,811280,102465
720575941655995160,444380,811280,104040
720575941488487733,496544,150036,197010
720575941541582205,437824,198464,215640
720575941538210965,407656,114436,160740
720575941404117104,308556,153032,225090
720575941732779051,657172,127112,102915
720575941515726659,598768,642688,204075
720575941434760590,573604,97320,204885
720575941410714027,410924,123144,217665
720575941523215607,603512,145224,235080
720575941517711832,473084,226700,80370
720575941525317890,221092,192104,68445
720575941508020247,514176,196096,208305
720575941466034262,549856,139216,183060
720575941486123586,123788,210356,70650
720575941472517239,410720,111912,83205
720575941613730323,570784,192348,191250
720575941671121063,442544,987424,230535
720575941528902072,342096,1082084,212040
720575941451060090,431168,215412,16470
720575941458795078,432236,217540,18495
720575941529208708,412044,77440,83835
720575941431388847,512848,112632,118935
720575941611027629,535860,203084,18225
720575941496133831,524264,212980,21780
720575941504258866,529208,212204,25200
720575941482445242,785408,561044,248670
720575941488171721,610916,647636,279225
720575941507628417,430772,218196,54720
720575941509210128,435588,232552,52335
720575941413377169,437624,216252,16245
720575941494260167,401708,125816,75105
720575941449625437,443828,235308,66060
720575941687688566,450544,918276,208755
720575941517879980,380132,104268,79110
720575941680262333,367044,1019532,214785
720575941432248334,494884,154108,255015
720575941352534576,432552,218656,19575
720575941551127551,354264,1019532,199845
720575941448805301,579132,825008,176265
720575941535543066,656760,616172,117900
720575941412137839,515264,110796,115335
720575941559214125,670032,580552,265095
720575941516073875,436740,215832,15975
720575941616762837,649972,608852,115920
720575941631121900,445428,988816,232605
720575941444049322,450340,991248,236610
720575941596168128,657428,592780,262170
720575941616395417,408976,617924,175770
720575941533923050,198148,126752,64980
720575941509905281,304040,119152,101700
720575941467201558,418668,239800,112635
720575941525943885,579472,823972,182385
720575941632332741,439852,212372,30960
720575941487352205,627576,126752,200745
720575941595751126,297396,135584,228825
720575941442748351,752356,136060,199935
720575941537011393,685760,115072,236520
720575941640177525,716672,98688,207315
720575941393657348,669216,143432,222570
720575941437627680,727040,79168,192060
720575941643671890,309676,119688,72540
720575941517000185,449080,138612,143235
720575941482761213,456612,768748,98505
720575941411405995,486924,682348,157365
720575941585219718,579312,158464,154530
720575941548487348,553748,174244,128520
720575941483855555,651932,167948,168255
720575941583795295,540448,212960,156015
720575941519885422,565232,158080,153180
720575941603627449,113552,167868,94410
720575941418336540,156320,167976,47160
720575941623889404,127360,116416,180945
720575941552311102,112536,210076,90765
720575941611411274,318524,168904,167670
720575941431654241,148436,195384,42615
720575941592374379,161048,143676,123345
720575941498722785,199192,94408,136755
720575941526580324,250128,167492,94860
720575941631769324,766956,198540,53460
720575941732187947,167192,110264,83430
720575941486879750,726576,159436,181575
720575941412382063,730188,154540,182925
720575941612532042,756256,105652,91440
720575941542868828,681332,234064,88470
720575941418059804,726024,181620,72900
720575941519906670,661112,183312,116865
720575941669548209,198984,183748,79650
720575941551035527,512008,909128,265500
720575941452291123,501212,779128,235620
720575941558827279,545728,648832,163845
720575941588919863,558152,660824,160695
720575941498662818,406324,992424,257625
720575941483732410,411872,178544,211005
720575941576029449,547532,748332,174915
720575941476011806,566916,713644,213885
720575941542483804,606656,679808,237465
720575941644131704,608776,196920,207900
720575941476124721,370292,167604,190125
720575941485377602,441364,717924,240795
720575941642536609,561748,712692,197955
720575941403216163,497568,733740,151155
720575941501922699,571524,181096,206685
720575941546337980,564668,186400,228960
720575941446429354,822088,146500,150660
720575941653753105,410012,183476,231480
720575941537631181,432596,677864,202185
720575941390268164,479956,757508,105480
720575941479417962,194328,108128,195165
720575941462753491,769248,190804,30060
720575941567822390,125044,218116,47925
720575941602518518,167984,197420,32310
720575941480358624,268224,188672,202545
720575941600031936,136736,140588,146655
720575941512631762,221192,132356,55890
720575941487956432,806748,173160,84780
720575941411616683,618792,200204,133695
720575941595226757,193928,215620,20160
720575941655153681,841372,136236,9135
720575941441932479,138248,142008,32310
720575941613479597,799448,77372,141030
720575941641795615,760264,155276,77895
720575941434989600,365988,185116,207720
720575941446376362,747844,78748,105435
720575941536510986,770212,153348,84645
720575941485301501,739004,120168,77130
720575941546782652,781336,177316,60390
720575941554113598,747320,233328,52515
720575941597148529,729024,141068,61155
720575941641666335,720556,207208,99945
720575941476073780,171056,134792,80280
720575941484283334,750036,153000,180090
720575941509801857,765528,174932,166365
720575941566960279,749932,184396,22005
720575941482374735,792264,219128,89595
720575941613684838,743512,197876,72630
720575941461628115,758996,83960,127035
720575941652879345,835512,96968,127935
720575941690009612,754384,104200,104535
720575941494441648,835300,117036,158085
720575941540154098,140500,139232,67500
720575941449388052,744176,180848,40725
720575941672684711,828272,106888,151515
720575941432408161,800652,92368,109935
720575941507665221,820564,107284,52650
720575941575701903,769208,156244,160650
720575941536719704,759712,164516,98640
720575941653867761,776920,136520,119790
720575941587402206,844980,112356,62235
720575941402598435,159176,113952,186210
720575941434478350,848704,169700,56340
720575941490466357,604404,92148,73935
720575941568297774,589868,67168,87750
720575941621338751,253716,101184,128520
720575941605083638,849352,128240,139410
720575941509231650,318272,137216,237285
720575941442795099,837356,65608,113940
720575941664705148,829184,114332,78255
720575941597257841,419776,54572,117090
720575941561279859,790880,115872,141300
720575941639473525,538848,168000,189000
720575941433592023,503280,620824,72945
720575941451332189,552524,797024,181125
720575941464993037,459824,951604,218340
720575941503640715,382592,103456,83115
720575941522338487,670896,200704,105075
720575941574842781,657052,124052,185355
720575941513137873,138792,181656,105300
720575941406039664,144696,159052,43335
720575941543629148,219204,163212,106965
720575941542017116,118104,165928,103455
720575941430765999,137344,218952,65160
