root_id,is_seed,cell_class,cell_type,nerve,region
720575941644548216,False,kenyon_cell,KCab,,MB_CA
720575941661390972,False,single_leg_neuromere,IN17A044,,T2_MESONM
720575941506922625,False,,CB1605,,AVLP
720575941506070657,False,single_leg_neuromere,IN20A.22A028,,T2_MESONM
720575941532547203,True,,sensory_fragment,right_antennal_nerve,NO_CONS
720575941596641413,False,antennal_lobe_projection_neuron,VM5d_adPN,,AL
720575941553649799,True,olfactory_receptor_neuron,ORN_DA4l,left_antennal_nerve,AL
720575941554829447,False,,CB2426,,AVLP
720575941553780871,False,,AVLP506,,AVLP
720575941625739402,True,olfactory_receptor_neuron,ORN_VM5v,right_antennal_nerve,AL
720575941545195656,False,,IN07B066,,INTTCT
720575941413402769,True,chordotonal_organ_neuron,JO-E,right_antennal_nerve,AMMC
720575941564397714,False,,CB2114,,AVLP
720575941536938133,False,,IN13A035,,T1_PRONM
720575941394069654,False,,IN12A054,,HTCT
720575941500827810,False,lateral_horn_local_neuron,LHPV4b3,,LH
720575941506136229,True,olfactory_receptor_neuron,ORN_DP1l,right_antennal_nerve,AL
720575941504891045,False,single_leg_neuromere,IN01A038,,T1_PRONM
720575941562759336,False,mushroom_body_output_neuron,MBON25,,CRE
720575941410453675,False,,CB3740,,IPS
720575941408487598,False,,CB3290,,LH
720575941522978995,False,antennal_lobe_projection_neuron,VC4_adPN,,AL
720575941545785524,False,ascending_neuron,AN07B076,,HTCT
720575941484378298,False,,CB3707,,GNG
720575941631375547,False,kenyon_cell,KCg-m,,MB_CA
720575941633538235,False,abdomen_motor_neuron,MNad11,abdominal_nerve_trunk,ABDNM
720575941679872189,False,ascending_neuron,AN08B018,,T2_MESONM
720575941606209726,False,leg_motor_neuron,trochanter_flexor,right_metathoracic_leg_nerve,T3_METANM
720575941461833924,False,ascending_neuron,AN17A050,,AMNP
720575941630785733,False,antennal_lobe_projection_neuron,M_lPNm11A,,AL
720575941490800841,False,,SMP554,,VES
720575940792318160,True,,sensory_fragment,left_antennal_nerve,NO_CONS
720575941431949527,True,chordotonal_organ_neuron,JO-F,right_antennal_nerve,NO_CONS
720575941704055002,False,,SMP543,,SMP
720575941613418716,False,descending_neuron,DNnt020,,GNG
720575941480052960,False,single_leg_neuromere,IN20A.22A005,,T1_PRONM
720575941538642147,False,ascending_neuron,AN09B004,,T2_MESONM
720575941533202661,True,chordotonal_organ_neuron,JO-F,left_antennal_nerve,NO_CONS
720575941631637740,False,,AVLP454_a,,AVLP
720575941561579758,True,olfactory_receptor_neuron,ORN_VL2a,left_antennal_nerve,NO_CONS
720575941686360303,False,,CB1268,,IPS
720575941688129775,False,,VESa2_H04,,GNG
720575941538969842,False,single_leg_neuromere,IN23B037,,T1_PRONM
720575941579012341,False,,PVLP028,,AVLP
720575941579995381,False,,LAL112,,LAL
720575941604833526,False,,PVLP133,,AVLP
720575941516097795,False,lateral_horn_output_neuron,LHPV2f2,,PLP
720575941563087111,False,kenyon_cell,KCg,,MB_CA
720575941536938250,False,,SMP026,,ICL
720575941432998158,False,,INXXX230,,ABDNM
720575941558827279,False,,IN06B072,,INTTCT
720575941447481620,True,olfactory_receptor_neuron,ORN_VC4,left_antennal_nerve,AL
720575941653526805,True,olfactory_receptor_neuron,ORN_VA1v,left_antennal_nerve,AL
720575941449316628,False,ascending_neuron,AN09A007,,T2_MESONM
720575941524355353,False,,IN10B050,,T2_MESONM
720575941509216546,False,lobula_tangential,LT51,,LO
720575941594216744,False,transmedullary_y,TmY14,,LOP
720575941439551788,False,,CB3673,,AMMC
720575941569509678,True,olfactory_receptor_neuron,ORN_DC1,left_antennal_nerve,AL
720575941408815407,False,,CB1231,,GNG
720575941352847664,True,,unknown_antennal_sensory,left_antennal_nerve,NO_CONS
720575941565380910,False,central_complex_output_neuron,GFC2,,T2_MESONM
720575941490473269,False,antennal_lobe_projection_neuron,M_vPNml72,,AL
720575941471926592,False,single_leg_neuromere,IN03A062,,T2_MESONM
720575941452396871,False,kenyon_cell,KCab,,MB_CA
720575941574359368,False,,CB0890,,GNG
720575941526059341,False,antennal_lobe_projection_neuron,CB2589,,AL
720575941450627406,False,,WED127,,WED
720575941576784209,False,,IN09A069,,T1_PRONM
720575941427755348,True,olfactory_receptor_neuron,ORN_DL2v,right_antennal_nerve,AL
720575941441452373,False,descending_neuron,DNxn134,,ICL
720575941535955288,False,,CB3376,,PLP
720575941451282781,True,olfactory_receptor_neuron,ORN_VA5,left_antennal_nerve,AL
720575941473302880,False,lateral_horn_local_neuron,CB2831,,LH
720575941432015201,False,,CB2545,,WED
720575941475400032,False,,INXXX850_f,,T1_PRONM
720575941526845796,True,olfactory_receptor_neuron,ORN_VL2a,right_antennal_nerve,AL
720575941546572137,False,,CB3892b,,GNG
720575941480053098,False,distal_medulla_dorsal_rim_area,DmDRA1,,ME
720575941520226670,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,AMMC
720575941404686704,True,chordotonal_organ_neuron,JO-E,left_antennal_nerve,NO_CONS
720575941570558322,False,lobula_columnar,LC11,,LO
720575941638453621,True,olfactory_receptor_neuron,ORN_VA2,left_antennal_nerve,AL
720575941639371125,False,single_leg_neuromere,IN21A006,,T1_PRONM
720575941451217274,False,,AVLP140,,WED
720575941496895867,False,kenyon_cell,KCg,,MB_CA
720575941619186047,False,,IB025,,IB
720575941496830336,True,olfactory_receptor_neuron,ORN_DM1,left_antennal_nerve,AL
720575941497354624,False,ventral_nerve_cord_centripetal,IN23B063,,T1_PRONM
720575941533596035,False,lateral_horn_output_neuron,LHAD1a2,,LH
720575941597690245,False,antennal_lobe_projection_neuron,M_ilPNm90,,AL
720575941596641669,False,kenyon_cell,KCg-m,,MB_CA
720575941583206790,False,ventral_nerve_cord_centripetal,IN19A069,,T2_MESONM
720575941552142727,False,descending_neuron,DNa03,,LAL
720575941431097737,False,descending_neuron,DNxl130,,GNG
720575941588646284,False,,IN11A030,,LTCT
720575941576391055,False,,PVLP070,,AVLP
720575941461571984,True,olfactory_receptor_neuron,ORN_VM6l,right_antennal_nerve,AL
720575941463931280,True,chordotonal_organ_neuron,JO-A,right_antennal_nerve,AMMC
720575941536151957,False,,IN20A.22A033,,T2_MESONM
720575941393414550,False,,CB3749,,IPS
720575941575342493,False,descending_neuron,DNp29,,AVLP
720575941574949277,False,,PS106,,SPS
720575941460851103,False,proximal_medulla,Pm09,,ME
720575941496830370,False,,w-cHIN,,HTCT
720575941479987619,False,leg_motor_neuron,long_tendon_muscle,right_mesothoracic_leg_nerve,T2_MESONM
720575940984666539,True,,sensory_fragment,right_antennal_nerve,NO_CONS
720575941406325164,True,,sensory_fragment,right_antennal_nerve,NO_CONS
720575941519178156,False,mushroom_body_output_neuron,MBON02,,CRE
720575941612042669,False,,CB0983,,IPS
720575941431818671,True,chordotonal_organ_neuron,JO-B,left_antennal_nerve,NO_CONS
720575941492373936,True,olfactory_receptor_neuron,ORN_VM1,left_antennal_nerve,AL
720575941493553584,True,olfactory_receptor_neuron,ORN_DA3,right_antennal_nerve,NO_CONS
720575941432474031,False,,IN16B061,,T1_PRONM
720575941522520499,False,,PS052,,SPS
720575941547293108,False,,WED029,,IPS
720575941576522166,False,,PVLP015,,AVLP
720575941537331649,True,olfactory_receptor_neuron,ORN_VC4,right_antennal_nerve,AL
720575941460195780,False,ventral_nerve_cord_dorsal,IN11A021,,INTTCT
720575941482150342,True,olfactory_receptor_neuron,ORN_VC4,right_antennal_nerve,AL
720575941496109511,False,,SMP546,,SMP
720575941493029324,False,proximal_medulla,Pm04,,ME
720575941655951833,False,,CB2460,,LAL
720575941687933403,False,,IN03A085,,T1_PRONM
720575941439355359,False,,CB0607,,GNG
720575941478087136,False,,SAD021_c,,WED
720575941533333989,True,olfactory_receptor_neuron,ORN_VA1d,right_antennal_nerve,AL
720575941533989349,True,olfactory_receptor_neuron,ORN,left_antennal_nerve,AL
720575941631179244,True,olfactory_receptor_neuron,ORN_VM3,left_antennal_nerve,AL
720575941559220718,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,NO_CONS
720575941688195567,True,olfactory_receptor_neuron,ORN_DA3,left_antennal_nerve,AL
720575941604833782,False,,CL003,,SCL
720575941604047350,False,,CB1628,,SLP
720575941431359992,False,,PS118,,IPS
720575941591857662,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,AMMC
720575941590088190,False,,AVLP048,,AVLP
720575941551946239,False,,IN14A048,,T1_PRONM
720575941554633217,True,chordotonal_organ_neuron,JO-E,left_antennal_nerve,AMMC
720575941689899532,False,,CB1206,,WED
720575941431228942,False,,CB0132,,GNG
720575941511838224,True,olfactory_receptor_neuron,ORN_VA1d,right_antennal_nerve,NO_CONS
720575941649791509,False,kenyon_cell,KCapbp-ap1,,MB_CA
720575941652544021,False,,IN02A029,,NTCT
720575941506136599,True,olfactory_receptor_neuron,ORN_VC3,right_antennal_nerve,AL
720575941649201685,False,single_leg_neuromere,IN13B060,,T2_MESONM
720575941505088023,False,lobula_plate_lobula_columnar,LPLC2,,LOP
720575941554305563,False,,CB3655,,WED
720575941540870685,False,,IN17A095,,AMNP
720575941508299298,False,,IN08B030,,INTTCT
720575941556795940,False,,,,LO
720575941599459881,False,,IN01A061,,ABDNM
720575941437979180,False,,CB3720,,GNG
720575941504760370,False,,CB1459,,AVLP
720575941565315638,False,leg_motor_neuron,sternal_posterior_rotator,right_mesothoracic_leg_nerve,T2_MESONM
720575941566298678,False,,AVLP015,,AVLP
720575941552208446,False,serpentine_medulla,Sm07,,ME
720575941552601662,False,single_leg_neuromere,IN04B078,,T1_PRONM
720575941504563781,False,,IN07B098,,HTCT
720575941575014984,True,olfactory_receptor_neuron,ORN_VL2a,left_antennal_nerve,AL
720575941499058761,True,olfactory_receptor_neuron,ORN_VL1,left_antennal_nerve,AL
720575941524748877,False,leg_motor_neuron,long_tendon_muscle,left_prothoracic_leg_nerve,T1_PRONM
720575941450627662,False,,CB1760,,WED
720575941482084943,False,lateral_horn_output_neuron,LHAV3q1,,LH
720575941480118863,False,antennal_lobe_projection_neuron,M_VPNml66,,AL
720575941501352535,False,single_leg_neuromere,IN13B006,,T2_MESONM
720575941536414296,True,olfactory_receptor_neuron,ORN_VC4,left_antennal_nerve,AL
720575941536348760,False,single_leg_neuromere,IN09A012,,T1_PRONM
720575941440862811,False,lobula_plate_lobula_columnar,LPLC1,,LO
720575941509413470,False,,CB2018,,CRE
720575941431753313,False,multidendritic_neuron,SNabg23,left_second_abdominal_nerve,T3_METANM
720575941608634989,False,,CB1657,,AVLP
720575941643958904,False,single_leg_neuromere,IN13A005,,T2_MESONM
720575941541722749,False,lobula_columnar,LC10d,,LO
720575941492308606,False,,IN03B066,,HTCT
720575941619317375,True,olfactory_receptor_neuron,ORN_DL2d,left_antennal_nerve,AL
720575941505874561,False,single_leg_neuromere,IN04B031,,T1_PRONM
720575941529139844,False,descending_neuron,DNxn153,,AVLP
720575941548931720,False,lateral_horn_centrifugal_neuron,LHCENT6,,SLP
720575941431360137,False,,CB2475,,AMMC
720575941625412234,True,chordotonal_organ_neuron,JO-A,left_antennal_nerve,AMMC
720575941623446154,False,,IN08B037,,T1_PRONM
720575941589105292,False,proboscis_motor_neuron,MN7,left_maxillary-labial_nerve,GNG
720575941592447628,False,,CB0631,,GNG
720575941462096528,False,leg_motor_neuron,accessory_tibia_flexor,left_mesothoracic_leg_nerve,T2_MESONM
720575941539297941,False,,CB3269,,AVLP
720575941689965208,True,olfactory_receptor_neuron,ORN_VM4,left_antennal_nerve,NO_CONS
720575941614205593,False,,CB2448,,LH
720575941615516313,False,,WED016,,IPS
720575941551356570,False,leg_motor_neuron,trochanter_flexor,left_ventral_prothoracic_nerve,T1_PRONM
720575941597821596,False,,PS052,,SPS
720575941572655774,False,,PVLP143,,AVLP
720575941645073057,False,,INXXX054,,T3_METANM
720575941499976354,False,,CB1205,,AVLP
720575941505546917,False,kenyon_cell,KCab,,MB_CA
720575941444008618,False,kenyon_cell,KCab,,MB_CA
720575941518981804,False,,CB0955,,AVLP
720575941669452465,True,olfactory_receptor_neuron,ORN_DM3,right_antennal_nerve,NO_CONS
720575941548276404,False,ascending_neuron,AN07B011,,T2_MESONM
720575941451348661,False,medulla_medulla,MeMe_e01,,ME
720575941547162292,False,,INXXX104,,T3_METANM
720575941518457527,False,,INXXX861_f,,HTCT
720575941604965049,False,,AVLP273,,AVLP
720575941545523900,False,kenyon_cell,KCab,,MB_CA
720575941537266369,False,lateral_horn_output_neuron,LHAV1b3,,LH
720575941504039618,False,,IN11A031,,HTCT
720575941480774339,True,olfactory_receptor_neuron,ORN_DM4,left_antennal_nerve,AL
720575941645269704,False,,IN01A022,,INTTCT
720575941627181770,True,olfactory_receptor_neuron,ORN_VA1v,right_antennal_nerve,NO_CONS
720575941531368139,False,,LAL111,,GNG
720575941490539212,False,,CB0076,,GNG
720575941491129038,False,,IN00A008,,T3_METANM
720575941443287759,False,,AVLP190,,AVLP
720575941488048848,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,AMMC
720575941462358739,False,lobula_tangential,LT52,,LO
720575941656410841,False,medulla_tangential,MTe01a,,ME
720575941585435358,False,kenyon_cell,KCg-m,,MB_CA
720575941499845345,False,,WED046,,AVLP
720575941499910881,False,kenyon_cell,KCab,,MB_CA
720575941628426978,False,,IN07B092,,HTCT
720575941559024366,False,lateral_horn_output_neuron,LHAD2e3,,LH
720575941557451502,False,,IN04B102,,T1_PRONM
720575941566954228,False,,IN06B058,,INTTCT
720575941570034420,False,,CB1993,,AVLP
720575941523176183,False,,AOTUv1A_T01,,SMP
720575941573114619,False,multidendritic_neuron,SNxx25,left_anterior_dorsal_mesothoracic_nerve,AMNP
720575941564726016,False,lobula_plate_lobula_columnar,LPLC2,,LOP
720575941556599553,False,medulla_tangential,MTe47,,ME
720575941391907588,False,kenyon_cell,KCab-m,,MB_CA
720575941392890628,False,,SMP390,,SMP
720575941572131593,False,single_leg_neuromere,IN04B097,,T1_PRONM
720575941471402763,False,antennal_lobe_local_neuron,LN60a,,AL
720575941470550795,False,kenyon_cell,KCab,,MB_CA
720575941463800589,False,,CB2256,,AVLP
720575941433260814,False,,CB1184,,LH
720575941652675345,False,single_leg_neuromere,IN16B097,,T2_MESONM
720575941653723921,False,,PVLP080b,,AVLP
720575941615188755,False,kenyon_cell,KCg-m,,MB_CA
720575941447809812,False,single_leg_neuromere,IN20A.22A001,,T3_METANM
720575941543230237,False,antennal_lobe_projection_neuron,DA2_lPN,,AL
720575941478218526,False,,CB2108,,AVLP
720575941437324064,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,AMMC
720575941433654048,False,descending_neuron,DNge175,,GNG
720575941548669729,False,,AVLP026,,AVLP
720575941508299554,False,ventral_nerve_cord_centrifugal,IN18B011,,INTTCT
720575941595986725,True,chordotonal_organ_neuron,JO-E,left_antennal_nerve,AMMC
720575941601557289,False,lateral_horn_output_neuron,LHPV7a1b,,LH
720575941663816504,True,olfactory_receptor_neuron,ORN_DC3,left_antennal_nerve,AL
720575941724109626,True,chordotonal_organ_neuron,JO-E,left_antennal_nerve,AMMC
720575941476645691,False,centrifugal_lobula,cL09,,GNG
720575941507382076,True,chordotonal_organ_neuron,JO-A,left_antennal_nerve,AMMC
720575941507644220,False,lobula_tangential,LT52,,LO
720575941549718334,False,single_leg_neuromere,IN19A030,,T2_MESONM
720575941487196994,True,chordotonal_organ_neuron,JO-E,left_antennal_nerve,GNG
720575941589171012,False,,CB0644,,SPS
720575941504498501,False,,IN20A.22A052,,T1_PRONM
720575941522127691,False,single_leg_neuromere,IN20A.22A036,,T1_PRONM
720575941428607828,False,,CB2796,,PLP
720575941532810072,False,kenyon_cell,KCab,,MB_CA
720575941536807768,False,descending_neuron,DNxn173,,VES
720575941509086046,False,lateral_horn_output_neuron,LHAD1j1,,LH
720575941514001251,False,,CB2404,,AVLP
720575941525928804,False,bristle_neuron,BM_Taste,right_maxillary-labial_nerve,GNG
720575941613026150,False,,CB2426,,AVLP
720575941563874151,False,,IN11A005,,T1_PRONM
720575941548014441,True,hygrosensory_receptor_neuron,HRN_VP1d,right_antennal_nerve,AL
720575941518523246,False,,IN12B058,,T1_PRONM
720575941411896175,False,kenyon_cell,KCg-m,,MB_CA
720575941404752752,False,ventral_nerve_cord_serially_convergent,IN12B005,,T2_MESONM
720575941644155768,False,,CB0056,,AVLP
720575941452135290,True,olfactory_receptor_neuron,ORN_DA1,right_antennal_nerve,AL
720575941449907066,False,kenyon_cell,KCab,,MB_CA
720575941479529346,False,kenyon_cell,KCab-m,,MB_CA
720575941503187851,False,kenyon_cell,KCg-m,,MB_CA
720575941488049037,False,centrifugal_lobula,cL06,,LAL
720575941434702734,False,,CB0880,,GNG
720575941414779796,True,olfactory_receptor_neuron,ORN_DL2v,left_antennal_nerve,AL
720575941415762836,False,,IN14B001,,T2_MESONM
720575941411765140,False,,IN00A054,,INTTCT
720575941690031000,False,,IN20A.22A047,,T3_METANM
720575941625674651,False,kenyon_cell,KCg-m,,MB_CA
720575941625871259,False,,AVLP300_a,,AVLP
720575941460458399,False,ascending_neuron,AN09B004,,T2_MESONM
720575941500828578,False,descending_neuron,DNxn181,,GNG
720575941480971171,False,kenyon_cell,KCab,,MB_CA
720575941507185573,False,,AVLP474,,AVLP
720575941527174054,False,,CB1340,,PVLP
720575941672336295,True,chordotonal_organ_neuron,JO-B,left_antennal_nerve,NO_CONS
720575941561252776,False,,WED116,,AVLP
720575941452725161,True,chordotonal_organ_neuron,JO-E,right_antennal_nerve,AMMC
720575941444074410,True,olfactory_receptor_neuron,ORN_DL2d,left_antennal_nerve,AL
720575941445188522,False,lateral_horn_local_neuron,LHPV4a5,,LH
720575941518064556,False,,CB1038,,AMMC
720575941563284392,False,,AVLP446,,VES
720575941611977645,False,single_leg_neuromere,IN09B005,,T1_PRONM
720575941431622575,False,lateral_horn_centrifugal_neuron,LHCENT14,,PLP
720575941546507188,False,lateral_horn_output_neuron,LHPV2d1,,PLP
720575941681707965,False,,CB2979,,LH
720575941438700479,False,,IN07B098,,HTCT
720575941600246720,False,,CB0182,,GNG
720575941494930375,False,kenyon_cell,KCg-m,,MB_CA
720575941646253000,False,lobula_tangential,LTe48,,IB
720575941442501583,True,olfactory_receptor_neuron,ORN_DM1,right_antennal_nerve,AL
720575941488245712,False,,CB2153,,AMMC
720575941514984401,True,olfactory_receptor_neuron,ORN_VC4,left_antennal_nerve,AL
720575941512494034,False,,CB3673,,AMMC
720575941514918865,False,lobula_columnar,LC17,,LO
720575941592185814,False,,IN06A096,,INTTCT
720575941431360471,False,kenyon_cell,KC,,MB_CA
720575941691800539,False,descending_neuron,DNxn163,,ICL
720575941439749087,False,,PS058,,PLP
720575941532875749,False,,CB0233,,GNG
720575941533662181,False,,CB2735,,AVLP
720575941610273766,False,lobula_columnar,LC17,,LO
720575941457705965,False,,CB1864,,LH
720575941687475183,True,olfactory_receptor_neuron,ORN_VM5d,left_antennal_nerve,AL
720575941652085745,False,descending_neuron,DNxn143,,VES
720575941539232754,False,,LAL116,,LAL
720575941431491576,True,olfactory_receptor_neuron,ORN_DL4,left_antennal_nerve,AL
720575941514918905,False,kenyon_cell,KCab,,MB_CA
720575941570690042,True,olfactory_receptor_neuron,ORN_VM2,left_antennal_nerve,AL
720575941623315452,True,,sensory_fragment,right_antennal_nerve,NO_CONS
720575941553060863,True,chordotonal_organ_neuron,JO-B,left_antennal_nerve,AMMC
720575941563218944,False,descending_neuron,DNxn122,,IPS
720575941546245125,False,,CB1193,,AVLP
720575941576064009,True,olfactory_receptor_neuron,ORN_VA6,right_antennal_nerve,AL
720575941432409102,True,chordotonal_organ_neuron,JO-A,right_antennal_nerve,NO_CONS
720575941447023636,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,AMMC
720575941651627029,False,transmedullary,Tm35,,ME
720575941649136661,False,ventral_nerve_cord_centripetal,IN23B023,,T1_PRONM
720575941659687960,False,,AVLP059,,AVLP
720575941528484889,False,lobula_intrinsic,Li19,,LO
720575941508299810,False,,IN04B062,,T3_METANM
720575941595528229,True,olfactory_receptor_neuron,ORN_VA1v,left_antennal_nerve,AL
720575941629279270,True,olfactory_receptor_neuron,ORN_VM3,right_antennal_nerve,AL
720575941628361766,False,antennal_lobe_projection_neuron,CB3447,,AL
720575941628558374,False,kenyon_cell,KC,,MB_CA
720575941597035559,False,lobula_tangential,LT39,,PLP
720575941731908651,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,NO_CONS
720575941477235761,False,,CB1301,,AVLP
720575941474483249,False,haltere_motor_neuron,hi1,left_first_abdominal_nerve,HTCT
720575941490670645,False,,CB0541,,GNG
720575941490474037,False,,PLP037b,,PLP
720575941662374968,False,,IN19B027,,T3_METANM
720575941628230713,False,,CB0278,,GNG
720575941505481788,True,hygrosensory_receptor_neuron,HRN_VP4,left_antennal_nerve,AL
720575941505023045,False,antennal_lobe_projection_neuron,DM4_vPN,,AL
720575941574556744,False,descending_neuron,aSP22,,SPS
720575941499321417,False,,CB1395,,AVLP
720575941611453514,False,,CB0559,,GNG
720575941515115596,False,,CB3877,,AMMC
720575941511117900,False,,IN08B054,,T2_MESONM
720575941526649933,False,,IN00A024,,ABDNM
720575941482871887,False,centrifugal_lobula,cL15,,SPS
720575941481167951,False,,CB3269,,AVLP
720575941427690580,False,,IN19B050,,ABDNM
720575941439224917,False,kenyon_cell,KCg-m,,MB_CA
720575941439945813,False,lobula_columnar,LC9,,AVLP
720575941533989976,False,single_leg_neuromere,IN21A022,,T1_PRONM
720575941579275353,True,chordotonal_organ_neuron,JO-E,left_antennal_nerve,AMMC
720575941577571417,False,kenyon_cell,KCg-m,,MB_CA
720575941509086302,False,lateral_horn_output_neuron,LHPV3c1,,PLP
720575941593693291,True,olfactory_receptor_neuron,ORN_VL1,left_antennal_nerve,AL
720575941606145133,False,lateral_horn_output_neuron,LHAV6a3,,LH
720575941412551791,False,sequential_leg_neuromeres,IN03B015,,INTTCT
720575941406194800,False,descending_neuron,DNg14,,GNG
720575941561646195,False,lateral_horn_centrifugal_neuron,LHCENT10,,CRE
720575941562104947,False,,,,LOP
720575941549915252,False,leg_motor_neuron,tergotrochanter,right_posterior_dorsal_mesothoracic_nerve,T2_MESONM
720575941640223861,False,,SMP092,,SMP
720575941470420087,False,lateral_horn_local_neuron,LHPV4a1,,LH
720575941469043831,False,,IN13A049,,T1_PRONM
720575941471272055,False,,CL038,,ICL
720575941450628218,False,,IN08B083,,INTTCT
720575941497945211,False,kenyon_cell,KCab,,MB_CA
720575941540412541,False,kenyon_cell,KCg-m,,MB_CA
720575941494799488,False,kenyon_cell,KCg-m,,MB_CA
720575941528091780,False,single_leg_neuromere,IN23B014,,T1_PRONM
720575941432147081,False,,,,LOP
720575941462490256,False,single_leg_neuromere,IN03A040,,T1_PRONM
720575941536939157,False,,IN13A058,,T1_PRONM
720575941626985627,True,olfactory_receptor_neuron,ORN_DM5,left_antennal_nerve,AL
720575941623970971,False,single_leg_neuromere,IN20A.22A041,,T1_PRONM
720575941457968287,False,single_leg_neuromere,IN20A.22A049,,T2_MESONM
720575941480971427,False,lateral_horn_output_neuron,SMP549,,SLP
720575941556468900,True,chordotonal_organ_neuron,JO-F,right_antennal_nerve,NO_CONS
720575941527043238,False,,INXXX027,,ABDNM
720575941431229615,False,ascending_neuron,AN19A018,,T1_PRONM
720575941521472691,False,,IN06B017,,INTTCT
720575941603785913,False,descending_neuron,DNxn148,,GNG
720575941483789498,True,chordotonal_organ_neuron,JO-A,right_antennal_nerve,AMMC
720575941604703422,True,olfactory_receptor_neuron,ORN_DL4,right_antennal_nerve,AL
720575941504564418,False,,PS274,,IPS
720575941633998021,False,,,,T1_PRONM
720575941490670793,False,single_leg_neuromere,IN19A024,,T2_MESONM
720575941627509962,False,,,,ME
720575941530647755,False,,WED031,,WED
720575941492571340,True,olfactory_receptor_neuron,ORN_VL2a,right_antennal_nerve,NO_CONS
720575941625871562,False,single_leg_neuromere,IN20A.22A017,,T1_PRONM
720575941441846479,True,olfactory_receptor_neuron,ORN_DA1,right_antennal_nerve,NO_CONS
720575941485886672,False,ascending_neuron,AN06A018,,INTTCT
720575941514656977,False,,CB1995,,AVLP
720575941463145683,False,,,,LO
720575941595987158,False,antennal_lobe_projection_neuron,VA1d_adPN,,AL
720575941596118230,False,single_leg_neuromere,IN21A004,,T3_METANM
720575941520555224,False,lobula_tangential,LTe65,,LO
720575941704842458,False,centrifugal_medulla_lobula_lobula_plate,cMLLP01,,IPS
720575941703138522,False,ascending_neuron,AN12B005,,T3_METANM
720575941613681884,True,olfactory_receptor_neuron,ORN_DL2v,left_antennal_nerve,AL
720575941587467486,False,descending_neuron,DNxn109,,AMMC
720575941631114466,True,olfactory_receptor_neuron,ORN_DA4m,right_antennal_nerve,NO_CONS
720575941554109668,False,descending_neuron,DNg51,,IPS
720575941531565285,False,abdomen_motor_neuron,MNad14,left_fourth_abdominal_nerve,ABDNM
720575941458361581,False,lobula_columnar,LC17,,LO
720575941649726705,False,single_leg_neuromere,IN14A015,,T3_METANM
720575941536218354,False,,IN13B073,,T2_MESONM
720575941605227766,True,hygrosensory_receptor_neuron,HRN_VP4,right_antennal_nerve,AL
720575941430705400,False,,CB2283,,IPS
720575941566889210,False,single_leg_neuromere,IN20A.22A039,,T1_PRONM
720575941574229243,False,,IN10B011,,T3_METANM
720575941552471297,False,single_leg_neuromere,IN21A001,,T3_METANM
720575941562367239,False,leg_motor_neuron,trochanter_flexor,left_mesothoracic_leg_nerve,T2_MESONM
720575941535890698,False,,AVLP373,,AVLP
720575941463735565,True,olfactory_receptor_neuron,ORN_VA1v,left_antennal_nerve,AL
720575941462555917,False,lobula_columnar,LC10a,,AOTU
720575941560597775,False,descending_neuron,DNg110,,IPS
720575941650775313,False,,IN11A028,,INTTCT
720575941436996882,False,,IN18B039,,INTTCT
720575941615320339,False,bristle_neuron,SNta02,right_posterior_dorsal_mesothoracic_nerve,T1_PRONM
720575941467143446,False,serpentine_medulla,Sm07,,ME
720575941538118938,True,olfactory_receptor_neuron,ORN_DC4,left_antennal_nerve,AL
720575941436144928,False,lobula_tangential,LTe18,,LO
720575941549456673,False,leg_motor_neuron,long_tendon_muscle,left_metathoracic_leg_nerve,T3_METANM
720575941409602863,False,medulla_medulla,MeMe_e01,,ME
720575941353897264,False,ascending_neuron,AN05B097,,T3_METANM
720575941352258864,False,,CL128a,,PLP
720575941504695602,False,,CB2143,,AVLP
720575941566364982,False,descending_neuron,DNge122,,GNG
720575941470747968,False,,IN03A030,,T2_MESONM
720575941475532097,False,kenyon_cell,KCab,,MB_CA
720575941590023492,False,antennal_lobe_local_neuron,lLN2X11,,AL
720575941589302596,False,,CB0563,,GNG
720575941612240202,False,,PVLP027,,AVLP
720575941609291082,False,lobula_columnar,LC17,,LO
720575941611453770,False,ocellar_projection_neuron,OCG01f,ocellar_nerve,IPS
720575941440470357,False,antennal_lobe_projection_neuron,VA3_adPN,,AL
720575941441453397,False,,IN08A010,,T1_PRONM
720575941503253847,True,olfactory_receptor_neuron,ORN_VM6l,right_antennal_nerve,AL
720575941580127577,False,,PLP100,,PLP
720575941517213018,True,olfactory_receptor_neuron,ORN_DA2,right_antennal_nerve,AL
720575941524815204,False,lobula_columnar,LC17,,LO
720575941610601830,False,,AOTU027,,AOTU
720575941479726442,False,,,,HTCT
720575941625019756,False,kenyon_cell,KCab,,MB_CA
720575941519506798,True,chordotonal_organ_neuron,JO-D,left_antennal_nerve,NO_CONS
720575941404032368,True,olfactory_receptor_neuron,ORN_VL1,right_antennal_nerve,NO_CONS
720575941549063540,False,kenyon_cell,KCg,,MB_CA
720575941688524150,True,,unknown_antennal_sensory,left_antennal_nerve,NO_CONS
